date,semester,rank,team,acronym,total_points,previous_points,diff_points
2004,2,2,France,FRA,792.0,802.0,-10.0
2004,2,109,Gabon,GAB,438.0,431.0,7.0
2004,2,154,Gambia,GAM,260.0,273.0,-13.0
2004,2,104,Georgia,GEO,455.0,442.0,13.0
2004,2,19,Germany,GER,705.0,706.0,-1.0
2004,2,77,Ghana,GHA,528.0,538.0,-10.0
2004,2,18,Greece,GRE,706.0,703.0,3.0
2004,2,144,Grenada,GRN,322.0,322.0,0.0
2004,2,204,Guam,GUM,15.0,16.0,-1.0
2004,2,71,Guatemala,GUA,551.0,556.0,-5.0
2004,2,86,Guinea,GUI,515.0,519.0,-4.0
2004,2,189,Guinea-Bissau,GNB,91.0,101.0,-10.0
2004,2,181,Guyana,GUY,145.0,148.0,-3.0
2004,2,95,Haiti,HAI,481.0,460.0,21.0
2004,2,59,Honduras,HON,575.0,573.0,2.0
2004,2,133,Hong Kong,HKG,361.0,334.0,27.0
2004,2,64,Hungary,HUN,562.0,539.0,23.0
2004,2,93,Iceland,ISL,495.0,507.0,-12.0
2004,2,132,India,IND,365.0,332.0,33.0
2004,2,91,Indonesia,IDN,504.0,459.0,45.0
2004,2,20,Iran,IRN,697.0,694.0,3.0
2004,2,44,Iraq,IRQ,603.0,590.0,13.0
2004,2,12,Ireland,IRL,716.0,713.0,3.0
2004,2,48,Israel,ISR,595.0,576.0,19.0
2004,2,10,Italy,ITA,738.0,736.0,2.0
2004,2,49,Jamaica,JAM,594.0,578.0,16.0
2004,2,17,Japan,JPN,707.0,703.0,4.0
2004,2,40,Jordan,JOR,611.0,613.0,-2.0
2004,2,147,Kazakhstan,KAZ,313.0,309.0,4.0
2004,2,74,Kenya,KEN,533.0,518.0,15.0
2004,2,54,Kuwait,KUW,585.0,570.0,15.0
2004,2,150,Kyrgyz Republic,KGZ,293.0,271.0,22.0
2004,2,162,Laos,LAO,230.0,216.0,14.0
2004,2,65,Latvia,LVA,560.0,551.0,9.0
2004,2,105,Lebanon,LBN,448.0,441.0,7.0
2004,2,144,Lesotho,LES,322.0,337.0,-15.0
2004,2,123,Liberia,LBR,384.0,412.0,-28.0
2004,2,61,Libya,LBY,566.0,565.0,1.0
2004,2,142,Liechtenstein,LIE,330.0,332.0,-2.0
2004,2,100,Lithuania,LTU,472.0,449.0,23.0
2004,2,155,Luxembourg,LUX,259.0,257.0,2.0
2004,2,187,Macau,MAC,92.0,99.0,-7.0
2004,2,147,Madagascar,MAD,313.0,330.0,-17.0
2004,2,109,Malawi,MWI,438.0,441.0,-3.0
2004,2,120,Malaysia,MAS,401.0,397.0,4.0
2004,2,139,Maldives,MDV,335.0,340.0,-5.0
2004,2,51,Mali,MLI,589.0,587.0,2.0
2004,2,134,Malta,MLT,355.0,357.0,-2.0
2004,2,174,Mauritania,MTN,172.0,184.0,-12.0
2004,2,140,Mauritius,MRI,333.0,353.0,-20.0
2004,2,7,Mexico,MEX,753.0,743.0,10.0
2004,2,114,Moldova,MDA,429.0,434.0,-5.0
2004,2,184,Mongolia,MNG,120.0,125.0,-5.0
2004,2,201,Montserrat,MSR,36.0,33.0,3.0
2004,2,33,Morocco,MAR,646.0,639.0,7.0
2004,2,126,Mozambique,MOZ,379.0,381.0,-2.0
2004,2,144,Myanmar,MYA,322.0,266.0,56.0
2004,2,158,Namibia,NAM,239.0,259.0,-20.0
2004,2,176,Nepal,NEP,168.0,177.0,-9.0
2004,2,6,Netherlands,NED,758.0,758.0,0.0
2004,2,185,New Caledonia,NCL,119.0,119.0,0.0
2004,2,95,New Zealand,NZL,481.0,490.0,-9.0
2004,2,158,Nicaragua,NCA,239.0,238.0,1.0
2004,2,172,Niger,NIG,177.0,185.0,-8.0
2004,2,21,Nigeria,NGA,690.0,691.0,-1.0
2004,2,95,North Korea,PRK,481.0,474.0,7.0
2004,2,107,Northern Ireland,NIR,443.0,442.0,1.0
2004,2,35,Norway,NOR,633.0,633.0,0.0
2004,2,56,Oman,OMA,582.0,576.0,6.0
2004,2,176,Pakistan,PAK,168.0,176.0,-8.0
2004,2,126,Palestine,PLE,379.0,383.0,-4.0
2004,2,100,Panama,PAN,472.0,454.0,18.0
2004,2,161,Papua New Guinea,PNG,231.0,229.0,2.0
2004,2,30,Paraguay,PAR,661.0,682.0,-21.0
2004,2,66,Peru,PER,558.0,544.0,14.0
2004,2,187,Philippines,PHI,92.0,88.0,4.0
2004,2,25,Poland,POL,672.0,673.0,-1.0
2004,2,9,Portugal,POR,747.0,743.0,4.0
2004,2,193,Puerto Rico,PUR,75.0,32.0,43.0
2004,2,66,Qatar,QAT,558.0,553.0,5.0
2004,2,29,Romania,ROU,664.0,662.0,2.0
2004,2,32,Russia,RUS,652.0,642.0,10.0
2004,2,99,Rwanda,RWA,475.0,470.0,5.0
2004,2,118,Saint Kitts and Nevis,SKN,418.0,426.0,-8.0
2004,2,114,Saint Lucia,LCA,429.0,392.0,37.0
2004,2,137,Saint Vincent and the Grenadines,VIN,337.0,315.0,22.0
2004,2,178,Samoa,SAM,167.0,170.0,-3.0
2004,2,163,San Marino,SMR,221.0,216.0,5.0
2004,2,194,Sao Tome e Principe,STP,74.0,82.0,-8.0
2004,2,28,Saudi Arabia,KSA,665.0,657.0,8.0
2004,2,86,Scotland,SCO,515.0,532.0,-17.0
2004,2,31,Senegal,SEN,657.0,656.0,1.0
2004,2,46,Serbia and Montenegro,SCG,599.0,577.0,22.0
2004,2,172,Seychelles,SEY,177.0,185.0,-8.0
2004,2,160,Sierra Leone,SLE,232.0,250.0,-18.0
2004,2,112,Singapore,SGP,435.0,406.0,29.0
2004,2,53,Slovakia,SVK,587.0,576.0,11.0
2004,2,42,Slovenia,SVN,608.0,610.0,-2.0
2004,2,130,Solomon Islands,SOL,375.0,369.0,6.0
2004,2,192,Somalia,SOM,85.0,92.0,-7.0
2004,2,38,South Africa,RSA,619.0,608.0,11.0
2004,2,22,South Korea,KOR,688.0,682.0,6.0
2004,2,5,Spain,ESP,765.0,775.0,-10.0
2004,2,140,Sri Lanka,SRI,333.0,338.0,-5.0
2004,2,114,Sudan,SDN,429.0,431.0,-2.0
2004,2,149,Suriname,SUR,299.0,287.0,12.0
2004,2,13,Sweden,SWE,715.0,710.0,5.0
2004,2,51,Switzerland,SUI,589.0,590.0,-1.0
2004,2,85,Syria,SYR,516.0,513.0,3.0
2004,2,124,Tahiti,TAH,381.0,383.0,-2.0
2004,2,136,Tajikistan,TJK,351.0,355.0,-4.0
2004,2,171,Tanzania,TAN,180.0,192.0,-12.0
2004,2,79,Thailand,THA,526.0,542.0,-16.0
2004,2,89,Togo,TOG,513.0,518.0,-5.0
2004,2,182,Tonga,TGA,138.0,140.0,-2.0
2004,2,63,Trinidad and Tobago,TRI,564.0,554.0,10.0
2004,2,35,Tunisia,TUN,633.0,631.0,2.0
2004,2,14,Turkey,TUR,711.0,721.0,-10.0
2004,2,98,Turkmenistan,TKM,478.0,487.0,-9.0
2004,2,202,Turks and Caicos Islands,TCA,28.0,27.0,1.0
2004,2,195,US Virgin Islands,VIR,70.0,50.0,20.0
2004,2,109,Uganda,UGA,438.0,443.0,-5.0
2004,2,57,Ukraine,UKR,580.0,551.0,29.0
2004,2,82,United Arab Emirates,UAE,523.0,515.0,8.0
2004,2,11,United States,USA,726.0,728.0,-2.0
2004,2,16,Uruguay,URU,708.0,699.0,9.0
2004,2,47,Uzbekistan,UZB,598.0,580.0,18.0
2004,2,143,Vanuatu,VAN,325.0,324.0,1.0
2004,2,62,Venezuela,VEN,565.0,579.0,-14.0
2004,2,103,Vietnam,VIE,457.0,441.0,16.0
2004,2,68,Wales,WAL,555.0,555.0,0.0
2004,2,124,Yemen,YEM,381.0,362.0,19.0
2004,2,70,Zambia,ZAM,552.0,553.0,-1.0
2004,2,60,Zimbabwe,ZIM,572.0,572.0,0.0
2005,2,189,Afghanistan,AFG,85.0,54.0,31.0
2005,2,83,Albania,ALB,517.0,517.0,0.0
2005,2,81,Algeria,ALG,522.0,524.0,-2.0
2005,2,205,American Samoa,ASA,15.0,15.0,0.0
2005,2,126,Andorra,AND,356.0,356.0,0.0
2005,2,62,Angola,ANG,570.0,570.0,0.0
2005,2,198,Anguilla,AIA,52.0,55.0,-3.0
2005,2,155,Antigua and Barbuda,ATG,239.0,243.0,-4.0
2005,2,4,Argentina,ARG,772.0,774.0,-2.0
2005,2,109,Armenia,ARM,431.0,430.0,1.0
2005,2,200,Aruba,ARU,46.0,49.0,-3.0
2005,2,49,Australia,AUS,610.0,610.0,0.0
2005,2,70,Austria,AUT,550.0,550.0,0.0
2005,2,115,Azerbaijan,AZE,394.0,400.0,-6.0
2005,2,193,Bahamas,BAH,68.0,72.0,-4.0
2005,2,53,Bahrain,BHR,603.0,601.0,2.0
2005,2,161,Bangladesh,BAN,224.0,176.0,48.0
2005,2,116,Barbados,BRB,386.0,387.0,-1.0
2005,2,62,Belarus,BLR,570.0,573.0,-3.0
2005,2,56,Belgium,BEL,596.0,603.0,-7.0
2005,2,180,Belize,BLZ,134.0,136.0,-2.0
2005,2,114,Benin,BEN,396.0,396.0,0.0
2005,2,162,Bermuda,BER,219.0,232.0,-13.0
2005,2,190,Bhutan,BHU,84.0,85.0,-1.0
2005,2,97,Bolivia,BOL,472.0,474.0,-2.0
2005,2,66,Bosnia-Herzegovina,BIH,561.0,560.0,1.0
2005,2,102,Botswana,BOT,463.0,463.0,0.0
2005,2,1,Brazil,BRA,840.0,841.0,-1.0
2005,2,171,British Virgin Islands,VGB,176.0,202.0,-26.0
2005,2,199,Brunei Darussalam,BRU,49.0,51.0,-2.0
2005,2,39,Bulgaria,BUL,638.0,638.0,0.0
2005,2,88,Burkina Faso,BFA,502.0,505.0,-3.0
2005,2,148,Burundi,BDI,265.0,305.0,-40.0
2005,2,188,Cambodia,CAM,95.0,107.0,-12.0
2005,2,23,Cameroon,CMR,695.0,697.0,-2.0
2005,2,85,Canada,CAN,512.0,512.0,0.0
2005,2,119,Cape Verde Islands,CPV,371.0,372.0,-1.0
2005,2,181,Cayman Islands,CAY,133.0,149.0,-16.0
2005,2,183,Central African Republic,CTA,128.0,132.0,-4.0
2005,2,160,Chad,CHA,229.0,232.0,-3.0
2005,2,65,Chile,CHI,562.0,562.0,0.0
2005,2,73,China,CHN,548.0,554.0,-6.0
2005,2,157,Chinese Taipei,TPE,237.0,241.0,-4.0
2005,2,24,Colombia,COL,692.0,692.0,0.0
2005,2,111,Congo,CGO,411.0,413.0,-2.0
2005,2,78,Congo DR,COD,541.0,542.0,-1.0
2005,2,194,Cook Islands,COK,65.0,70.0,-5.0
2005,2,21,Costa Rica,CRC,699.0,699.0,0.0
2005,2,20,Croatia,CRO,701.0,701.0,0.0
2005,2,76,Cuba,CUB,546.0,545.0,1.0
2005,2,97,Cyprus,CYP,472.0,472.0,0.0
2005,2,2,Czech Republic,CZE,796.0,796.0,0.0
2005,2,42,Côte d'Ivoire,CIV,626.0,626.0,0.0
2005,2,13,Denmark,DEN,733.0,732.0,1.0
2005,2,200,Djibouti,DJI,46.0,33.0,13.0
2005,2,172,Dominica,DMA,171.0,179.0,-8.0
2005,2,174,Dominican Republic,DOM,157.0,164.0,-7.0
2005,2,37,Ecuador,ECU,651.0,650.0,1.0
2005,2,32,Egypt,EGY,665.0,663.0,2.0
2005,2,125,El Salvador,SLV,357.0,372.0,-15.0
2005,2,9,England,ENG,757.0,757.0,0.0
2005,2,173,Equatorial Guinea,EQG,169.0,173.0,-4.0
2005,2,169,Eritrea,ERI,182.0,169.0,13.0
2005,2,77,Estonia,EST,543.0,541.0,2.0
2005,2,135,Eswatini,SWZ,322.0,332.0,-10.0
2005,2,113,Ethiopia,ETH,399.0,351.0,48.0
2005,2,88,FYR Macedonia,MKD,502.0,502.0,0.0
2005,2,133,Faroe Islands,FRO,325.0,332.0,-7.0
2005,2,136,Fiji,FIJ,317.0,323.0,-6.0
2005,2,46,Finland,FIN,614.0,619.0,-5.0
2005,2,5,France,FRA,768.0,772.0,-4.0
2005,2,105,Gabon,GAB,459.0,459.0,0.0
2005,2,165,Gambia,GAM,205.0,215.0,-10.0
2005,2,105,Georgia,GEO,459.0,462.0,-3.0
2005,2,16,Germany,GER,708.0,710.0,-2.0
2005,2,51,Ghana,GHA,608.0,608.0,0.0
2005,2,16,Greece,GRE,708.0,708.0,0.0
2005,2,152,Grenada,GRN,249.0,269.0,-20.0
2005,2,204,Guam,GUM,20.0,20.0,0.0
2005,2,57,Guatemala,GUA,585.0,584.0,1.0
2005,2,80,Guinea,GUI,531.0,531.0,0.0
2005,2,186,Guinea-Bissau,GNB,109.0,75.0,34.0
2005,2,168,Guyana,GUY,185.0,185.0,0.0
2005,2,99,Haiti,HAI,465.0,496.0,-31.0
2005,2,41,Honduras,HON,628.0,626.0,2.0
2005,2,118,Hong Kong,HKG,383.0,390.0,-7.0
2005,2,75,Hungary,HUN,547.0,551.0,-4.0
2005,2,95,Iceland,ISL,482.0,487.0,-5.0
2005,2,128,India,IND,355.0,324.0,31.0
2005,2,110,Indonesia,IDN,418.0,455.0,-37.0
2005,2,19,Iran,IRN,703.0,702.0,1.0
2005,2,55,Iraq,IRQ,597.0,546.0,51.0
2005,2,24,Ireland,IRL,692.0,696.0,-4.0
2005,2,44,Israel,ISR,622.0,622.0,0.0
2005,2,12,Italy,ITA,741.0,741.0,0.0
2005,2,42,Jamaica,JAM,626.0,625.0,1.0
2005,2,15,Japan,JPN,715.0,713.0,2.0
2005,2,87,Jordan,JOR,503.0,521.0,-18.0
2005,2,138,Kazakhstan,KAZ,314.0,315.0,-1.0
2005,2,90,Kenya,KEN,488.0,495.0,-7.0
2005,2,73,Kuwait,KUW,548.0,555.0,-7.0
2005,2,158,Kyrgyz Republic,KGZ,235.0,245.0,-10.0
2005,2,170,Laos,LAO,180.0,195.0,-15.0
2005,2,70,Latvia,LVA,550.0,552.0,-2.0
2005,2,126,Lebanon,LBN,356.0,372.0,-16.0
2005,2,146,Lesotho,LES,267.0,283.0,-16.0
2005,2,136,Liberia,LBR,317.0,328.0,-11.0
2005,2,81,Libya,LBY,522.0,523.0,-1.0
2005,2,123,Liechtenstein,LIE,366.0,365.0,1.0
2005,2,101,Lithuania,LTU,464.0,465.0,-1.0
2005,2,151,Luxembourg,LUX,256.0,256.0,0.0
2005,2,192,Macau,MAC,75.0,78.0,-3.0
2005,2,150,Madagascar,MAD,264.0,273.0,-9.0
2005,2,107,Malawi,MWI,451.0,450.0,1.0
2005,2,124,Malaysia,MAS,358.0,393.0,-35.0
2005,2,134,Maldives,MDV,323.0,282.0,41.0
2005,2,64,Mali,MLI,569.0,573.0,-4.0
2005,2,119,Malta,MLT,371.0,371.0,0.0
2005,2,178,Mauritania,MTN,139.0,144.0,-5.0
2005,2,144,Mauritius,MRI,284.0,292.0,-8.0
2005,2,5,Mexico,MEX,768.0,768.0,0.0
2005,2,108,Moldova,MDA,442.0,441.0,1.0
2005,2,179,Mongolia,MNG,137.0,138.0,-1.0
2005,2,202,Montserrat,MSR,30.0,31.0,-1.0
2005,2,36,Morocco,MAR,655.0,655.0,0.0
2005,2,131,Mozambique,MOZ,336.0,344.0,-8.0
2005,2,148,Myanmar,MYA,265.0,308.0,-43.0
2005,2,162,Namibia,NAM,219.0,224.0,-5.0
2005,2,175,Nepal,NEP,153.0,136.0,17.0
2005,2,3,Netherlands,NED,791.0,791.0,0.0
2005,2,187,New Caledonia,NCL,104.0,107.0,-3.0
2005,2,121,New Zealand,NZL,368.0,388.0,-20.0
2005,2,153,Nicaragua,NCA,244.0,244.0,0.0
2005,2,177,Niger,NIG,144.0,149.0,-5.0
2005,2,24,Nigeria,NGA,692.0,692.0,0.0
2005,2,83,North Korea,PRK,517.0,517.0,0.0
2005,2,104,Northern Ireland,NIR,461.0,460.0,1.0
2005,2,38,Norway,NOR,649.0,649.0,0.0
2005,2,92,Oman,OMA,484.0,534.0,-50.0
2005,2,159,Pakistan,PAK,231.0,180.0,51.0
2005,2,138,Palestine,PLE,314.0,322.0,-8.0
2005,2,79,Panama,PAN,536.0,535.0,1.0
2005,2,167,Papua New Guinea,PNG,191.0,197.0,-6.0
2005,2,30,Paraguay,PAR,672.0,672.0,0.0
2005,2,67,Peru,PER,560.0,560.0,0.0
2005,2,191,Philippines,PHI,77.0,90.0,-13.0
2005,2,22,Poland,POL,696.0,696.0,0.0
2005,2,10,Portugal,POR,754.0,754.0,0.0
2005,2,195,Puerto Rico,PUR,62.0,71.0,-9.0
2005,2,96,Qatar,QAT,478.0,527.0,-49.0
2005,2,27,Romania,ROU,686.0,686.0,0.0
2005,2,34,Russia,RUS,662.0,662.0,0.0
2005,2,90,Rwanda,RWA,488.0,446.0,42.0
2005,2,130,Saint Kitts and Nevis,SKN,337.0,351.0,-14.0
2005,2,129,Saint Lucia,LCA,344.0,359.0,-15.0
2005,2,131,Saint Vincent and the Grenadines,VIN,336.0,358.0,-22.0
2005,2,182,Samoa,SAM,131.0,137.0,-6.0
2005,2,156,San Marino,SMR,238.0,238.0,0.0
2005,2,197,Sao Tome e Principe,STP,55.0,59.0,-4.0
2005,2,33,Saudi Arabia,KSA,663.0,669.0,-6.0
2005,2,61,Scotland,SCO,572.0,572.0,0.0
2005,2,30,Senegal,SEN,672.0,672.0,0.0
2005,2,47,Serbia,SRB,612.0,0.0,612.0
2005,2,47,Serbia and Montenegro,SCG,612.0,612.0,0.0
2005,2,176,Seychelles,SEY,152.0,156.0,-4.0
2005,2,164,Sierra Leone,SLE,213.0,204.0,9.0
2005,2,93,Singapore,SGP,483.0,482.0,1.0
2005,2,45,Slovakia,SVK,621.0,619.0,2.0
2005,2,69,Slovenia,SVN,553.0,562.0,-9.0
2005,2,141,Solomon Islands,SOL,303.0,316.0,-13.0
2005,2,184,Somalia,SOM,111.0,88.0,23.0
2005,2,50,South Africa,RSA,609.0,611.0,-2.0
2005,2,29,South Korea,KOR,680.0,682.0,-2.0
2005,2,5,Spain,ESP,768.0,771.0,-3.0
2005,2,145,Sri Lanka,SRI,281.0,292.0,-11.0
2005,2,93,Sudan,SDN,483.0,487.0,-4.0
2005,2,153,Suriname,SUR,244.0,257.0,-13.0
2005,2,14,Sweden,SWE,732.0,731.0,1.0
2005,2,35,Switzerland,SUI,656.0,654.0,2.0
2005,2,99,Syria,SYR,465.0,442.0,23.0
2005,2,142,Tahiti,TAH,299.0,313.0,-14.0
2005,2,142,Tajikistan,TJK,299.0,309.0,-10.0
2005,2,166,Tanzania,TAN,196.0,150.0,46.0
2005,2,112,Thailand,THA,408.0,449.0,-41.0
2005,2,57,Togo,TOG,585.0,582.0,3.0
2005,2,185,Tonga,TGA,110.0,114.0,-4.0
2005,2,51,Trinidad and Tobago,TRI,608.0,607.0,1.0
2005,2,28,Tunisia,TUN,685.0,683.0,2.0
2005,2,11,Turkey,TUR,748.0,749.0,-1.0
2005,2,117,Turkmenistan,TKM,385.0,401.0,-16.0
2005,2,203,Turks and Caicos Islands,TCA,22.0,23.0,-1.0
2005,2,196,US Virgin Islands,VIR,58.0,63.0,-5.0
2005,2,102,Uganda,UGA,463.0,434.0,29.0
2005,2,40,Ukraine,UKR,630.0,627.0,3.0
2005,2,86,United Arab Emirates,UAE,509.0,510.0,-1.0
2005,2,8,United States,USA,767.0,766.0,1.0
2005,2,18,Uruguay,URU,706.0,706.0,0.0
2005,2,60,Uzbekistan,UZB,573.0,578.0,-5.0
2005,2,147,Vanuatu,VAN,266.0,276.0,-10.0
2005,2,68,Venezuela,VEN,555.0,556.0,-1.0
2005,2,121,Vietnam,VIE,368.0,399.0,-31.0
2005,2,72,Wales,WAL,549.0,550.0,-1.0
2005,2,140,Yemen,YEM,310.0,325.0,-15.0
2005,2,59,Zambia,ZAM,579.0,579.0,0.0
2005,2,54,Zimbabwe,ZIM,601.0,600.0,1.0
2006,2,179,Afghanistan,AFG,39.0,53.0,-14.0
2006,2,87,Albania,ALB,375.0,375.0,0.0
2006,2,80,Algeria,ALG,412.0,412.0,0.0
2006,2,197,American Samoa,ASA,0.0,0.0,0.0
2006,2,164,Andorra,AND,76.0,76.0,0.0
2006,2,55,Angola,ANG,540.0,552.0,-12.0
2006,2,195,Anguilla,AIA,6.0,6.0,0.0
2006,2,132,Antigua and Barbuda,ATG,168.0,187.0,-19.0
2006,2,3,Argentina,ARG,1551.0,1551.0,0.0
2006,2,123,Armenia,ARM,196.0,196.0,0.0
2006,2,197,Aruba,ARU,0.0,0.0,0.0
2006,2,39,Australia,AUS,703.0,703.0,0.0
2006,2,65,Austria,AUT,473.0,473.0,0.0
2006,2,125,Azerbaijan,AZE,185.0,197.0,-12.0
2006,2,146,Bahamas,BAH,113.0,134.0,-21.0
2006,2,97,Bahrain,BHR,315.0,308.0,7.0
2006,2,144,Bangladesh,BAN,124.0,93.0,31.0
2006,2,98,Barbados,BRB,314.0,237.0,77.0
2006,2,70,Belarus,BLR,447.0,445.0,2.0
2006,2,53,Belgium,BEL,563.0,563.0,0.0
2006,2,197,Belize,BLZ,0.0,0.0,0.0
2006,2,114,Benin,BEN,232.0,232.0,0.0
2006,2,107,Bermuda,BER,270.0,200.0,70.0
2006,2,191,Bhutan,BHU,16.0,15.0,1.0
2006,2,101,Bolivia,BOL,300.0,300.0,0.0
2006,2,59,Bosnia-Herzegovina,BIH,511.0,511.0,0.0
2006,2,108,Botswana,BOT,269.0,271.0,-2.0
2006,2,1,Brazil,BRA,1588.0,1588.0,0.0
2006,2,189,British Virgin Islands,VGB,19.0,56.0,-37.0
2006,2,175,Brunei Darussalam,BRU,53.0,72.0,-19.0
2006,2,43,Bulgaria,BUL,684.0,677.0,7.0
2006,2,61,Burkina Faso,BFA,491.0,491.0,0.0
2006,2,117,Burundi,BDI,225.0,174.0,51.0
2006,2,174,Cambodia,CAM,54.0,48.0,6.0
2006,2,11,Cameroon,CMR,1160.0,1160.0,0.0
2006,2,82,Canada,CAN,399.0,399.0,0.0
2006,2,78,Cape Verde Islands,CPV,413.0,413.0,0.0
2006,2,188,Cayman Islands,CAY,20.0,46.0,-26.0
2006,2,178,Central African Republic,CTA,40.0,45.0,-5.0
2006,2,142,Chad,CHA,142.0,142.0,0.0
2006,2,41,Chile,CHI,700.0,697.0,3.0
2006,2,84,China,CHN,389.0,383.0,6.0
2006,2,166,Chinese Taipei,TPE,73.0,83.0,-10.0
2006,2,34,Colombia,COL,758.0,758.0,0.0
2006,2,197,Comoros,COM,0.0,0.0,0.0
2006,2,89,Congo,CGO,370.0,352.0,18.0
2006,2,66,Congo DR,COD,469.0,470.0,-1.0
2006,2,196,Cook Islands,COK,3.0,3.0,0.0
2006,2,68,Costa Rica,CRC,458.0,458.0,0.0
2006,2,15,Croatia,CRO,948.0,948.0,0.0
2006,2,46,Cuba,CUB,641.0,643.0,-2.0
2006,2,73,Cyprus,CYP,428.0,428.0,0.0
2006,2,10,Czech Republic,CZE,1190.0,1190.0,0.0
2006,2,18,Côte d'Ivoire,CIV,919.0,919.0,0.0
2006,2,21,Denmark,DEN,865.0,865.0,0.0
2006,2,197,Djibouti,DJI,0.0,0.0,0.0
2006,2,180,Dominica,DMA,31.0,31.0,0.0
2006,2,136,Dominican Republic,DOM,157.0,89.0,68.0
2006,2,30,Ecuador,ECU,802.0,802.0,0.0
2006,2,27,Egypt,EGY,835.0,828.0,7.0
2006,2,156,El Salvador,SLV,91.0,69.0,22.0
2006,2,5,England,ENG,1359.0,1359.0,0.0
2006,2,109,Equatorial Guinea,EQG,262.0,262.0,0.0
2006,2,140,Eritrea,ERI,146.0,158.0,-12.0
2006,2,106,Estonia,EST,278.0,268.0,10.0
2006,2,148,Eswatini,SWZ,108.0,113.0,-5.0
2006,2,92,Ethiopia,ETH,338.0,306.0,32.0
2006,2,54,FYR Macedonia,MKD,545.0,545.0,0.0
2006,2,180,Faroe Islands,FRO,31.0,31.0,0.0
2006,2,150,Fiji,FIJ,107.0,107.0,0.0
2006,2,52,Finland,FIN,569.0,566.0,3.0
2006,2,4,France,FRA,1523.0,1523.0,0.0
2006,2,95,Gabon,GAB,326.0,308.0,18.0
2006,2,134,Gambia,GAM,163.0,163.0,0.0
2006,2,94,Georgia,GEO,327.0,327.0,0.0
2006,2,6,Germany,GER,1350.0,1348.0,2.0
2006,2,28,Ghana,GHA,816.0,814.0,2.0
2006,2,16,Greece,GRE,945.0,945.0,0.0
2006,2,163,Grenada,GRN,78.0,118.0,-40.0
2006,2,197,Guam,GUM,0.0,0.0,0.0
2006,2,105,Guatemala,GUA,284.0,284.0,0.0
2006,2,23,Guinea,GUI,856.0,819.0,37.0
2006,2,190,Guinea-Bissau,GNB,18.0,18.0,0.0
2006,2,100,Guyana,GUY,303.0,268.0,35.0
2006,2,102,Haiti,HAI,298.0,340.0,-42.0
2006,2,56,Honduras,HON,538.0,538.0,0.0
2006,2,117,Hong Kong,HKG,225.0,220.0,5.0
2006,2,62,Hungary,HUN,483.0,466.0,17.0
2006,2,93,Iceland,ISL,335.0,335.0,0.0
2006,2,157,India,IND,89.0,112.0,-23.0
2006,2,153,Indonesia,IDN,101.0,122.0,-21.0
2006,2,38,Iran,IRN,716.0,716.0,0.0
2006,2,83,Iraq,IRQ,395.0,367.0,28.0
2006,2,49,Ireland,IRL,596.0,596.0,0.0
2006,2,44,Israel,ISR,667.0,667.0,0.0
2006,2,2,Italy,ITA,1560.0,1560.0,0.0
2006,2,57,Jamaica,JAM,529.0,523.0,6.0
2006,2,47,Japan,JPN,640.0,630.0,10.0
2006,2,95,Jordan,JOR,326.0,320.0,6.0
2006,2,135,Kazakhstan,KAZ,158.0,158.0,0.0
2006,2,127,Kenya,KEN,175.0,168.0,7.0
2006,2,78,Kuwait,KUW,413.0,410.0,3.0
2006,2,139,Kyrgyz Republic,KGZ,149.0,138.0,11.0
2006,2,151,Laos,LAO,105.0,94.0,11.0
2006,2,90,Latvia,LVA,364.0,359.0,5.0
2006,2,126,Lebanon,LBN,179.0,179.0,0.0
2006,2,160,Lesotho,LES,81.0,84.0,-3.0
2006,2,115,Liberia,LBR,230.0,230.0,0.0
2006,2,99,Libya,LBY,308.0,308.0,0.0
2006,2,158,Liechtenstein,LIE,84.0,84.0,0.0
2006,2,69,Lithuania,LTU,455.0,453.0,2.0
2006,2,185,Luxembourg,LUX,27.0,27.0,0.0
2006,2,184,Macau,MAC,28.0,31.0,-3.0
2006,2,183,Madagascar,MAD,30.0,30.0,0.0
2006,2,104,Malawi,MWI,287.0,334.0,-47.0
2006,2,152,Malaysia,MAS,102.0,107.0,-5.0
2006,2,158,Maldives,MDV,84.0,115.0,-31.0
2006,2,36,Mali,MLI,732.0,732.0,0.0
2006,2,119,Malta,MLT,223.0,223.0,0.0
2006,2,133,Mauritania,MTN,164.0,164.0,0.0
2006,2,138,Mauritius,MRI,151.0,151.0,0.0
2006,2,20,Mexico,MEX,883.0,887.0,-4.0
2006,2,86,Moldova,MDA,382.0,382.0,0.0
2006,2,180,Mongolia,MNG,31.0,35.0,-4.0
2006,2,197,Montserrat,MSR,0.0,0.0,0.0
2006,2,39,Morocco,MAR,703.0,703.0,0.0
2006,2,128,Mozambique,MOZ,174.0,174.0,0.0
2006,2,154,Myanmar,MYA,100.0,109.0,-9.0
2006,2,116,Namibia,NAM,227.0,227.0,0.0
2006,2,170,Nepal,NEP,63.0,57.0,6.0
2006,2,7,Netherlands,NED,1305.0,1305.0,0.0
2006,2,176,New Caledonia,NCL,51.0,51.0,0.0
2006,2,131,New Zealand,NZL,172.0,172.0,0.0
2006,2,168,Nicaragua,NCA,69.0,69.0,0.0
2006,2,147,Niger,NIG,112.0,112.0,0.0
2006,2,9,Nigeria,NGA,1244.0,1242.0,2.0
2006,2,113,North Korea,PRK,235.0,235.0,0.0
2006,2,48,Northern Ireland,NIR,625.0,625.0,0.0
